id_code,experiment,plate,well,sirna,cell_type,site,image_dir,image_pattern,image_root
U2OS-02_1_G13,U2OS-02,1,G13,sirna_544,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G14,U2OS-02,1,G14,sirna_581,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G15,U2OS-02,1,G15,sirna_850,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G16,U2OS-02,1,G16,sirna_1109,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G17,U2OS-02,1,G17,sirna_312,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G18,U2OS-02,1,G18,sirna_1013,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G19,U2OS-02,1,G19,sirna_62,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G20,U2OS-02,1,G20,sirna_625,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G21,U2OS-02,1,G21,sirna_364,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G22,U2OS-02,1,G22,sirna_174,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_G23,U2OS-02,1,G23,sirna_819,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H02,U2OS-02,1,H02,sirna_1030,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H04,U2OS-02,1,H04,sirna_647,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H05,U2OS-02,1,H05,sirna_385,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H06,U2OS-02,1,H06,sirna_448,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H08,U2OS-02,1,H08,sirna_139,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H09,U2OS-02,1,H09,sirna_880,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H10,U2OS-02,1,H10,sirna_624,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H12,U2OS-02,1,H12,sirna_959,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H13,U2OS-02,1,H13,sirna_1092,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H14,U2OS-02,1,H14,sirna_416,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H16,U2OS-02,1,H16,sirna_309,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H17,U2OS-02,1,H17,sirna_1123,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H18,U2OS-02,1,H18,sirna_863,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H20,U2OS-02,1,H20,sirna_1104,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H21,U2OS-02,1,H21,sirna_803,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_H23,U2OS-02,1,H23,sirna_788,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I02,U2OS-02,1,I02,sirna_462,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I03,U2OS-02,1,I03,sirna_334,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I04,U2OS-02,1,I04,sirna_66,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I05,U2OS-02,1,I05,sirna_23,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I06,U2OS-02,1,I06,sirna_539,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I07,U2OS-02,1,I07,sirna_846,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I08,U2OS-02,1,I08,sirna_1127,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I09,U2OS-02,1,I09,sirna_1016,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I10,U2OS-02,1,I10,sirna_906,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I11,U2OS-02,1,I11,sirna_716,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I12,U2OS-02,1,I12,sirna_39,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I13,U2OS-02,1,I13,sirna_1046,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I14,U2OS-02,1,I14,sirna_238,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I15,U2OS-02,1,I15,sirna_51,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I16,U2OS-02,1,I16,sirna_279,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I17,U2OS-02,1,I17,sirna_1137,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I18,U2OS-02,1,I18,sirna_102,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I19,U2OS-02,1,I19,sirna_915,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I20,U2OS-02,1,I20,sirna_1102,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I21,U2OS-02,1,I21,sirna_934,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I22,U2OS-02,1,I22,sirna_90,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_I23,U2OS-02,1,I23,sirna_521,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J02,U2OS-02,1,J02,sirna_202,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J04,U2OS-02,1,J04,sirna_715,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J05,U2OS-02,1,J05,sirna_298,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J06,U2OS-02,1,J06,sirna_501,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J08,U2OS-02,1,J08,sirna_475,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J09,U2OS-02,1,J09,sirna_837,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J10,U2OS-02,1,J10,sirna_321,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J12,U2OS-02,1,J12,sirna_1115,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J13,U2OS-02,1,J13,sirna_659,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J14,U2OS-02,1,J14,sirna_78,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J16,U2OS-02,1,J16,sirna_917,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J17,U2OS-02,1,J17,sirna_253,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J18,U2OS-02,1,J18,sirna_831,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J20,U2OS-02,1,J20,sirna_251,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J21,U2OS-02,1,J21,sirna_426,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_J23,U2OS-02,1,J23,sirna_550,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K02,U2OS-02,1,K02,sirna_907,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K03,U2OS-02,1,K03,sirna_504,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K04,U2OS-02,1,K04,sirna_1021,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K05,U2OS-02,1,K05,sirna_224,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K06,U2OS-02,1,K06,sirna_997,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K07,U2OS-02,1,K07,sirna_46,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K08,U2OS-02,1,K08,sirna_811,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K09,U2OS-02,1,K09,sirna_232,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K10,U2OS-02,1,K10,sirna_183,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K11,U2OS-02,1,K11,sirna_709,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K12,U2OS-02,1,K12,sirna_998,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K13,U2OS-02,1,K13,sirna_615,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K14,U2OS-02,1,K14,sirna_664,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K15,U2OS-02,1,K15,sirna_428,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K16,U2OS-02,1,K16,sirna_733,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K17,U2OS-02,1,K17,sirna_631,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K18,U2OS-02,1,K18,sirna_953,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K19,U2OS-02,1,K19,sirna_437,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K20,U2OS-02,1,K20,sirna_191,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K21,U2OS-02,1,K21,sirna_496,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K22,U2OS-02,1,K22,sirna_367,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_K23,U2OS-02,1,K23,sirna_754,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L02,U2OS-02,1,L02,sirna_735,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L03,U2OS-02,1,L03,sirna_254,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L04,U2OS-02,1,L04,sirna_895,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L05,U2OS-02,1,L05,sirna_197,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L06,U2OS-02,1,L06,sirna_112,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L07,U2OS-02,1,L07,sirna_419,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L08,U2OS-02,1,L08,sirna_668,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L09,U2OS-02,1,L09,sirna_799,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L10,U2OS-02,1,L10,sirna_843,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L11,U2OS-02,1,L11,sirna_928,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L12,U2OS-02,1,L12,sirna_218,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L13,U2OS-02,1,L13,sirna_325,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L14,U2OS-02,1,L14,sirna_948,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L15,U2OS-02,1,L15,sirna_217,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L16,U2OS-02,1,L16,sirna_870,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L17,U2OS-02,1,L17,sirna_185,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L18,U2OS-02,1,L18,sirna_494,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L19,U2OS-02,1,L19,sirna_186,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L20,U2OS-02,1,L20,sirna_649,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L21,U2OS-02,1,L21,sirna_43,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L22,U2OS-02,1,L22,sirna_263,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_L23,U2OS-02,1,L23,sirna_1112,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M02,U2OS-02,1,M02,sirna_134,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M04,U2OS-02,1,M04,sirna_215,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M05,U2OS-02,1,M05,sirna_606,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M06,U2OS-02,1,M06,sirna_225,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M08,U2OS-02,1,M08,sirna_113,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M09,U2OS-02,1,M09,sirna_553,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M10,U2OS-02,1,M10,sirna_343,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M12,U2OS-02,1,M12,sirna_955,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M13,U2OS-02,1,M13,sirna_678,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M14,U2OS-02,1,M14,sirna_355,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M16,U2OS-02,1,M16,sirna_1062,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M17,U2OS-02,1,M17,sirna_561,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M18,U2OS-02,1,M18,sirna_439,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M20,U2OS-02,1,M20,sirna_264,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M21,U2OS-02,1,M21,sirna_181,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_M23,U2OS-02,1,M23,sirna_585,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N02,U2OS-02,1,N02,sirna_292,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N03,U2OS-02,1,N03,sirna_622,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N04,U2OS-02,1,N04,sirna_1111,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N05,U2OS-02,1,N05,sirna_1081,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N06,U2OS-02,1,N06,sirna_289,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N07,U2OS-02,1,N07,sirna_60,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N08,U2OS-02,1,N08,sirna_727,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N09,U2OS-02,1,N09,sirna_593,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N10,U2OS-02,1,N10,sirna_872,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N11,U2OS-02,1,N11,sirna_425,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N12,U2OS-02,1,N12,sirna_701,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N13,U2OS-02,1,N13,sirna_1004,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N14,U2OS-02,1,N14,sirna_129,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N15,U2OS-02,1,N15,sirna_711,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N16,U2OS-02,1,N16,sirna_555,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N17,U2OS-02,1,N17,sirna_239,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N18,U2OS-02,1,N18,sirna_908,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N19,U2OS-02,1,N19,sirna_241,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N20,U2OS-02,1,N20,sirna_275,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N21,U2OS-02,1,N21,sirna_465,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N22,U2OS-02,1,N22,sirna_193,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_N23,U2OS-02,1,N23,sirna_99,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O02,U2OS-02,1,O02,sirna_610,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O03,U2OS-02,1,O03,sirna_670,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O04,U2OS-02,1,O04,sirna_229,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O05,U2OS-02,1,O05,sirna_58,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O06,U2OS-02,1,O06,sirna_942,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O07,U2OS-02,1,O07,sirna_226,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O08,U2OS-02,1,O08,sirna_18,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O09,U2OS-02,1,O09,sirna_695,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O10,U2OS-02,1,O10,sirna_45,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O11,U2OS-02,1,O11,sirna_344,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O12,U2OS-02,1,O12,sirna_372,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O13,U2OS-02,1,O13,sirna_93,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O14,U2OS-02,1,O14,sirna_375,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O15,U2OS-02,1,O15,sirna_910,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O16,U2OS-02,1,O16,sirna_611,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O17,U2OS-02,1,O17,sirna_163,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O18,U2OS-02,1,O18,sirna_1116,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
U2OS-02_1_O19,U2OS-02,1,O19,sirna_118,U2OS,1,images/U2OS-02/Plate1,{experiment}/Plate{plate}/{well}_s{site}_w{channel}.png,images
